database_id	catname	subname
JHU03044	Jewish Studies	Additional Databases
JHU03089	Jewish Studies	Additional Databases
JHU03400	Jewish Studies	Additional Databases
JHU03583	Jewish Studies	Additional Databases
JHU04400	Jewish Studies	Additional Databases
JHU04541	Jewish Studies	Additional Databases
JHU04582	Jewish Studies	Additional Databases
JHU04584	Jewish Studies	Additional Databases
JHU04789	Jewish Studies	Additional Databases
JHU04901	Jewish Studies	Additional Databases
JHU05662	Jewish Studies	Additional Databases
JHU06249	Jewish Studies	Additional Databases
JHU06478	Jewish Studies	Additional Databases
JHU06602	Jewish Studies	Additional Databases
JHU06607	Jewish Studies	Additional Databases
JHU06908	Jewish Studies	Additional Databases
JHU06927	Jewish Studies	Additional Databases
JHU06929	Jewish Studies	Additional Databases
JHU06930	Jewish Studies	Additional Databases
JHU06952	Jewish Studies	Additional Databases
JHU06976	Jewish Studies	Additional Databases
JHU03014	Jewish Studies	Background
JHU03829	Jewish Studies	Background
JHU04597	Jewish Studies	Background
JHU05616	Jewish Studies	Background
JHU05847	Jewish Studies	Background
JHU06081	Jewish Studies	Background
JHU06730	Jewish Studies	Background
JHU06731	Jewish Studies	Background
JHU06863	Jewish Studies	Background
JHU02990	Jewish Studies	Core Databases
JHU03141	Jewish Studies	Core Databases
JHU03294	Jewish Studies	Core Databases
JHU03545	Jewish Studies	Core Databases
JHU03588	Jewish Studies	Core Databases
JHU03590	Jewish Studies	Core Databases
JHU03984	Jewish Studies	Core Databases
JHU04166	Jewish Studies	Core Databases
JHU05551	Jewish Studies	Core Databases
JHU06848	Jewish Studies	Core Databases
JHU07123	Jewish Studies	Core Databases
JHU07162	Jewish Studies	Core Databases
JHU03327	Jewish Studies	Texts
JHU03329	Jewish Studies	Texts
JHU04379	Jewish Studies	Texts
JHU04439	Jewish Studies	Texts
JHU04446	Jewish Studies	Texts
JHU04613	Jewish Studies	Texts
JHU04640	Jewish Studies	Texts
JHU05011	Jewish Studies	Texts
JHU05567	Jewish Studies	Texts
JHU05999	Jewish Studies	Texts
JHU06175	Jewish Studies	Texts
JHU06362	Jewish Studies	Texts
JHU06434	Jewish Studies	Texts
JHU06636	Jewish Studies	Texts
JHU06832	Jewish Studies	Texts
JHU07006	Jewish Studies	Texts
JHU07067	Jewish Studies	Texts
JHU03143	Journal Packages	Journal Packages
JHU03294	Journal Packages	Journal Packages
JHU03344	Journal Packages	Journal Packages
JHU03926	Journal Packages	Journal Packages
JHU05015	Journal Packages	Journal Packages
JHU05873	Journal Packages	Journal Packages
JHU02546	Latin American Studies	Additional Databases
JHU02950	Latin American Studies	Additional Databases
JHU03044	Latin American Studies	Additional Databases
JHU03124	Latin American Studies	Additional Databases
JHU03382	Latin American Studies	Additional Databases
JHU04598	Latin American Studies	Additional Databases
JHU04622	Latin American Studies	Additional Databases
JHU04787	Latin American Studies	Additional Databases
JHU05402	Latin American Studies	Additional Databases
JHU05506	Latin American Studies	Additional Databases
JHU06293	Latin American Studies	Additional Databases
JHU06383	Latin American Studies	Additional Databases
JHU06583	Latin American Studies	Additional Databases
JHU06607	Latin American Studies	Additional Databases
JHU06672	Latin American Studies	Additional Databases
JHU06718	Latin American Studies	Additional Databases
JHU06835	Latin American Studies	Additional Databases
JHU06925	Latin American Studies	Additional Databases
JHU07020	Latin American Studies	Additional Databases
JHU07092	Latin American Studies	Additional Databases
JHU02944	Latin American Studies	Core Databases
JHU03294	Latin American Studies	Core Databases
JHU03588	Latin American Studies	Core Databases
JHU03668	Latin American Studies	Core Databases
JHU04066	Latin American Studies	Core Databases
JHU04166	Latin American Studies	Core Databases
JHU05834	Latin American Studies	Core Databases
JHU06115	Latin American Studies	Core Databases
JHU06212	Latin American Studies	Core Databases
JHU06300	Latin American Studies	Core Databases
JHU06385	Latin American Studies	Core Databases
JHU07076	Latin American Studies	E-Books
JHU04543	Latin American Studies	Historical News
JHU04816	Latin American Studies	Historical News
JHU05064	Latin American Studies	Historical News
JHU05481	Latin American Studies	Historical News
JHU05576	Latin American Studies	Historical News
JHU05661	Latin American Studies	Historical News
JHU06829	Latin American Studies	Historical News
JHU06864	Latin American Studies	Historical News
JHU06907	Latin American Studies	Historical News
JHU06933	Latin American Studies	Historical News
JHU04345	Latin American Studies	News
JHU04598	Latin American Studies	News
JHU04649	Latin American Studies	News
JHU04723	Latin American Studies	News
JHU05753	Latin American Studies	News
JHU05797	Latin American Studies	News
JHU06250	Latin American Studies	News
JHU06257	Latin American Studies	News
JHU06902	Latin American Studies	News
JHU07081	Latin American Studies	News
JHU03327	Latin American Studies	Primary Sources
JHU03329	Latin American Studies	Primary Sources
JHU04240	Latin American Studies	Primary Sources
JHU05062	Latin American Studies	Primary Sources
JHU05070	Latin American Studies	Primary Sources
JHU05656	Latin American Studies	Primary Sources
JHU06418	Latin American Studies	Primary Sources
JHU06668	Latin American Studies	Primary Sources
JHU06679	Latin American Studies	Primary Sources
JHU06869	Latin American Studies	Primary Sources
JHU06878	Latin American Studies	Primary Sources
JHU06883	Latin American Studies	Primary Sources
JHU06911	Latin American Studies	Primary Sources
JHU06916	Latin American Studies	Primary Sources
JHU06965	Latin American Studies	Primary Sources
JHU07067	Latin American Studies	Primary Sources
JHU04453	Latin American Studies	Statistics
JHU04488	Latin American Studies	Statistics
JHU04492	Latin American Studies	Statistics
JHU04540	Latin American Studies	Statistics
JHU04722	Latin American Studies	Statistics
JHU05230	Latin American Studies	Statistics
JHU05817	Latin American Studies	Statistics
JHU06152	Latin American Studies	Statistics
JHU06471	Latin American Studies	Statistics
JHU06885	Latin American Studies	Statistics
JHU06950	Latin American Studies	Statistics
JHU04183	Law	Administrative Law
JHU04185	Law	Administrative Law
JHU04598	Law	Administrative Law
JHU03102	Law	Case Law
JHU04598	Law	Case Law
JHU04713	Law	Case Law
JHU04968	Law	Case Law
JHU04598	Law	Core Databases
JHU04713	Law	Core Databases
JHU04968	Law	Core Databases
JHU03014	Law	Law Texts
JHU03896	Law	Law Texts
JHU04207	Law	Law Texts
JHU05869	Law	Law Texts
JHU06578	Law	Law Texts
JHU07001	Law	Law Texts
JHU07002	Law	Law Texts
JHU07004	Law	Law Texts
JHU07056	Law	Law Texts
JHU07108	Law	Law Texts
JHU07114	Law	Law Texts
JHU07115	Law	Law Texts
JHU07116	Law	Law Texts
JHU05170	Law	Other
JHU05823	Law	Other
JHU03101	Law	Statutory Law
JHU03104	Law	Statutory Law
JHU04599	Law	Statutory Law
JHU04603	Law	Statutory Law
JHU04930	Law	Statutory Law
JHU05263	Law	Statutory Law
JHU02549	Libraries + Book Trade	Additional Databases
JHU05479	Libraries + Book Trade	Additional Databases
JHU06553	Libraries + Book Trade	Additional Databases
JHU04158	Libraries + Book Trade	Core Databases
JHU06304	Libraries + Book Trade	Core Databases
JHU04547	Libraries + Book Trade	Texts
JHU03550	Libraries + Book Trade	Tools
JHU04414	Libraries + Book Trade	Tools
JHU04538	Libraries + Book Trade	Tools
JHU04557	Libraries + Book Trade	Tools
JHU04588	Libraries + Book Trade	Tools
JHU04629	Libraries + Book Trade	Tools
JHU04657	Libraries + Book Trade	Tools
JHU04941	Libraries + Book Trade	Tools
JHU06554	Libraries + Book Trade	Tools
JHU06556	Libraries + Book Trade	Tools
JHU06598	Libraries + Book Trade	Tools
JHU02552	LIS	Databases
JHU02922	LIS	Databases
JHU03151	LIS	Databases
JHU04158	LIS	Databases
JHU06304	LIS	Databases
JHU02546	Literature	Additional Databases
JHU06602	Literature	Additional Databases
JHU06607	Literature	Additional Databases
JHU06618	Literature	Additional Databases
JHU06877	Literature	Additional Databases
JHU06878	Literature	Additional Databases
JHU03177	Literature	Background
JHU03178	Literature	Background
JHU04532	Literature	Background
JHU04808	Literature	Background
JHU05578	Literature	Background
JHU03044	Literature	Core Databases
JHU03294	Literature	Core Databases
JHU03588	Literature	Core Databases
JHU04987	Literature	Core Databases
JHU05551	Literature	Core Databases
JHU03177	Literature	Texts
JHU03094	Mathematics + Statistics	Additional Databases
JHU03151	Mathematics + Statistics	Additional Databases
JHU03349	Mathematics + Statistics	Additional Databases
JHU03659	Mathematics + Statistics	Additional Databases
JHU03803	Mathematics + Statistics	Additional Databases
JHU03821	Mathematics + Statistics	Additional Databases
JHU04120	Mathematics + Statistics	Additional Databases
JHU04313	Mathematics + Statistics	Additional Databases
JHU04806	Mathematics + Statistics	Additional Databases
JHU06249	Mathematics + Statistics	Additional Databases
JHU06855	Mathematics + Statistics	Additional Databases
JHU04135	Mathematics + Statistics	Background
JHU04347	Mathematics + Statistics	Background
JHU04447	Mathematics + Statistics	Background
JHU06876	Mathematics + Statistics	Background
JHU02571	Mathematics + Statistics	Core Databases
JHU03111	Mathematics + Statistics	Core Databases
JHU03112	Mathematics + Statistics	Core Databases
JHU03116	Mathematics + Statistics	Core Databases
JHU03259	Mathematics + Statistics	Core Databases
JHU03294	Mathematics + Statistics	Core Databases
JHU04389	Mathematics + Statistics	Core Databases
JHU04831	Mathematics + Statistics	Core Databases
JHU05906	Mathematics + Statistics	Core Databases
JHU06590	Mathematics + Statistics	Core Databases
JHU07075	Mathematics + Statistics	Core Databases
JHU03570	Mathematics + Statistics	Handbooks
JHU03659	Mathematics + Statistics	Handbooks
JHU06682	Medicine, Nursing, and Other Health Fields	Additional Databases
JHU06859	Medicine, Nursing, and Other Health Fields	Additional Databases
JHU07013	Medicine, Nursing, and Other Health Fields	Additional Databases
JHU07073	Medicine, Nursing, and Other Health Fields	Additional Databases
JHU07128	Medicine, Nursing, and Other Health Fields	Additional Databases
JHU07147	Medicine, Nursing, and Other Health Fields	Additional Databases
JHU06125	Medicine, Nursing, and Other Health Fields	Background
JHU06174	Medicine, Nursing, and Other Health Fields	Board Reviews
JHU07136	Medicine, Nursing, and Other Health Fields	Board Reviews
JHU07177	Medicine, Nursing, and Other Health Fields	Board Reviews
JHU07182	Medicine, Nursing, and Other Health Fields	Board Reviews
JHU07183	Medicine, Nursing, and Other Health Fields	Board Reviews
